arrival_ts,event_ts,val_x,val_y,val_z,val_w
190426579513467,190426576551218,0.14660807,0.12282645,0.59635276,0.77960443
190426583791592,190426581342477,0.14592814,0.12286272,0.5967661,0.77941
190426588809873,190426586164255,0.14523083,0.122938715,0.5970549,0.7793071
190426593313935,190426590955514,0.14466543,0.123012826,0.5971806,0.7793042
190426598167529,190426595746774,0.1444081,0.12299555,0.5971121,0.77940714
190426603101800,190426600538034,0.14460754,0.1228184,0.5968517,0.7795976
190426607207112,190426605329294,0.1451453,0.12261816,0.59647584,0.77981675
190426612461487,190426610120554,0.14580086,0.1225826,0.5960764,0.78000546
190426617291956,190426614911813,0.14645272,0.12274511,0.5957041,0.78014225
190426638918987,190426619703073,0.14706065,0.123070076,0.5953838,0.78022116
190426638998623,190426624494333,0.14756347,0.123529874,0.59516305,0.780222
190426639066696,190426629285593,0.14789927,0.124089144,0.59509385,0.7801224
190426639135706,190426634107370,0.14800285,0.124721505,0.59523106,0.7798973
190426641009300,190426638898630,0.14783807,0.12539808,0.5955914,0.7795448
190426645463623,190426643689889,0.14739993,0.12609525,0.5961792,0.7790659
190426650273519,190426648481149,0.14673427,0.12675194,0.5969695,0.7784796
190426654770967,190426653272409,0.14595778,0.12729429,0.5979128,0.7778128
190426660055185,190426658063669,0.14518376,0.12767696,0.5989537,0.77709377
190426664617790,190426662854929,0.14451638,0.12786745,0.60003984,0.7763486
190426669911592,190426667646188,0.14403561,0.12786312,0.6011167,0.7756052
190426674757269,190426672437448,0.14379834,0.12769584,0.6021415,0.77488154
190426679957477,190426677228708,0.14382844,0.12739722,0.6030915,0.77418596
190426683612894,190426682050485,0.1441222,0.12703317,0.6039613,0.77351284
190426688849040,190426686841745,0.14463292,0.12668943,0.60474193,0.7728637
190426693479092,190426691633005,0.14524515,0.12641007,0.60546017,0.77223206
190426698391904,190426696424264,0.14579809,0.12622091,0.6061544,0.77161396
190426703071227,190426701215524,0.14608136,0.12612577,0.6068701,0.7710131
190426707771956,190426706006784,0.14591233,0.12611343,0.60764736,0.7704347
190426713364196,190426710798044,0.14518473,0.12615278,0.60851234,0.76988286
190426717365914,190426715589304,0.1438705,0.12616076,0.60947037,0.76937026
190426721959300,190426720411081,0.14202827,0.12606953,0.6105226,0.7688931
190426726878050,190426725232858,0.13977565,0.12580855,0.61165714,0.7684468
190426731680446,190426730024118,0.13727853,0.12531893,0.6128615,0.7680173
190426736702581,190426734815378,0.13469787,0.124569185,0.6141233,0.7675882
190426741337321,190426739606638,0.13225439,0.12356824,0.61542434,0.7671327
190426746434196,190426744397897,0.13014497,0.12238687,0.61673963,0.76662636
190426750813987,190426749189157,0.12855755,0.12114064,0.6180286,0.7660539
190426756073831,190426753980417,0.1276385,0.11994754,0.6192747,0.7653887
190426760714560,190426758771677,0.12750748,0.11892088,0.6204634,0.7646077
190426765544248,190426763562936,0.12819974,0.118145704,0.62159044,0.7636961
190426770380967,190426768354196,0.12966126,0.11768858,0.6226626,0.76264584
190426775495394,190426773175973,0.1317171,0.117587075,0.6237098,0.76145256
190426779886071,190426777967233,0.1340713,0.11785353,0.62475723,0.76014066
190426785117842,190426782758493,0.13647765,0.118472174,0.6258302,0.7587323
190426789502008,190426787549753,0.1387217,0.119389474,0.62694937,0.7572562
190426794687373,190426792341013,0.14065969,0.12053179,0.6281232,0.7557435
190426799795706,190426797132272,0.14219007,0.12180033,0.62935656,0.7542261
190426804449300,190426801923532,0.14326647,0.12310174,0.6306405,0.75273716
190426808448779,190426806714792,0.14388214,0.124359205,0.63195235,0.7513115
190426814230862,190426811506052,0.14410742,0.12547986,0.63326055,0.7499793
190426819571748,190426816297311,0.14404717,0.1264081,0.6345393,0.74875313
190426823372217,190426821088571,0.14382306,0.12709199,0.63577104,0.7476347
190426828227998,190426825910348,0.14353718,0.12751997,0.636942,0.7466194
190426833242685,190426830701608,0.14327615,0.12767604,0.6380224,0.7457199
190426837581852,190426835492868,0.14312148,0.12757553,0.63900757,0.7449229
190426842387685,190426840284128,0.14311485,0.1272544,0.6399011,0.74421173
190426846964404,190426845075388,0.14329281,0.12675627,0.6406964,0.7435779
190426851604300,190426849866647,0.14363037,0.12615281,0.64138734,0.7430195
190426858372737,190426854657907,0.14410293,0.1255164,0.6419883,0.7425167
190426861757164,190426859449167,0.14465143,0.12494927,0.6425035,0.7420599
190426866715446,190426864240427,0.14522724,0.1245359,0.64294064,0.7416382
190426871324508,190426869062204,0.14580362,0.12431282,0.643314,0.74123865
190426876462581,190426873853464,0.14634122,0.124291904,0.6436375,0.7408553
190426880619664,190426878644723,0.14682326,0.12447831,0.6439291,0.7404751
190426885924977,190426883435983,0.14723969,0.12487652,0.6442184,0.7400736
190426890404612,190426888227243,0.14757429,0.12548883,0.6445256,0.7396359
190426895058987,190426893018503,0.14784628,0.12627634,0.6448799,0.7391385
190426900089664,190426897809763,0.14809272,0.12719554,0.64530385,0.73856133
190426904465498,190426902601022,0.14833955,0.12819178,0.6458078,0.7378987
190426909061123,190426907392282,0.14860557,0.12920697,0.64639634,0.73715246
190426914739560,190426912214059,0.14891437,0.13017161,0.6470823,0.7363181
190426918862998,190426917005319,0.1492679,0.13099231,0.6478468,0.73542815
190426923654404,190426921796579,0.14968997,0.13160206,0.6486879,0.7344916
190426928321748,190426926587839,0.1501736,0.13196385,0.64959544,0.73352516
190426933398310,190426931379098,0.1507037,0.13206983,0.65055734,0.7325443
190426938412425,190426936170358,0.15126516,0.13194838,0.65155345,0.73156446
190426942348206,190426940961618,0.15180291,0.13166057,0.6525785,0.7305907
190426947480914,190426945752878,0.15226436,0.13129775,0.6536193,0.72962886
190426952194873,190426950544138,0.15262686,0.13096339,0.65465564,0.7286834
190426957052477,190426955335397,0.15288971,0.1307429,0.65567565,0.7277503
190426961907581,190426960157175,0.15305838,0.13071802,0.6566767,0.72681606
190426967155394,190426964948434,0.15315582,0.13095337,0.6576449,0.72587717
